chrBase	chr	base	strand	coverage	freqC	freqT
chr21.42855463	chr21	42855463	R	46	67.39	32.61
chr21.42855475	chr21	42855475	R	31	74.19	25.81
chr21.42855490	chr21	42855490	R	30	63.33	36.67
chr21.42855503	chr21	42855503	R	30	73.33	26.67
chr21.42855519	chr21	42855519	R	31	61.29	38.71
chr21.42860217	chr21	42860217	F	11	0.00	100.00
chr21.42860226	chr21	42860226	F	10	0.00	100.00
chr21.42860263	chr21	42860263	F	10	0.00	100.00
chr21.42860326	chr21	42860326	F	10	0.00	100.00
chr21.42860333	chr21	42860333	F	11	72.73	27.27
chr21.42860342	chr21	42860342	F	12	50.00	50.00
chr21.42860218	chr21	42860218	R	18	61.11	38.89
chr21.42860227	chr21	42860227	R	17	70.59	29.41
chr21.42860231	chr21	42860231	R	18	0.00	100.00
chr21.42860264	chr21	42860264	R	13	0.00	100.00
chr21.42866244	chr21	42866244	F	43	79.07	20.93
chr21.42866301	chr21	42866301	F	25	0.00	100.00
chr21.42866398	chr21	42866398	F	82	51.22	48.78
chr21.42866409	chr21	42866409	F	86	60.47	39.53
chr21.42866439	chr21	42866439	F	86	63.95	36.05
chr21.42866455	chr21	42866455	F	43	0.00	100.00
chr21.42866162	chr21	42866162	R	13	53.85	46.15
chr21.42866193	chr21	42866193	R	13	46.15	53.85
chr21.42866237	chr21	42866237	R	13	0.00	100.00
chr21.42866245	chr21	42866245	R	15	0.00	100.00
chr21.42866302	chr21	42866302	R	31	51.61	48.39
chr21.42866399	chr21	42866399	R	54	3.70	96.30
chr21.42866410	chr21	42866410	R	108	0.00	100.00
chr21.42866440	chr21	42866440	R	108	88.89	11.11
chr21.42866456	chr21	42866456	R	104	58.65	41.35
chr21.42867408	chr21	42867408	F	17	0.00	100.00
chr21.42867424	chr21	42867424	F	17	52.94	47.06
chr21.42867452	chr21	42867452	F	18	66.67	33.33
chr21.42867457	chr21	42867457	F	18	66.67	33.33
chr21.42867425	chr21	42867425	R	13	0.00	100.00
chr21.42867453	chr21	42867453	R	14	57.14	42.86
chr21.42867458	chr21	42867458	R	14	100.00	0.00
chr21.42867477	chr21	42867477	R	14	57.14	42.86
chr21.42879184	chr21	42879184	F	11	63.64	36.36
chr21.42879208	chr21	42879208	F	12	16.67	83.33
chr21.42879213	chr21	42879213	F	11	72.73	27.27
chr21.42879226	chr21	42879226	F	12	33.33	66.67
chr21.42879321	chr21	42879321	F	36	0.00	100.00
chr21.42879331	chr21	42879331	F	39	79.49	20.51
chr21.42879334	chr21	42879334	F	39	71.79	28.21
chr21.42879340	chr21	42879340	F	41	90.24	9.76
chr21.42879345	chr21	42879345	F	39	0.00	100.00
chr21.42879348	chr21	42879348	F	36	0.00	100.00
chr21.42879353	chr21	42879353	F	42	71.43	28.57
chr21.42879365	chr21	42879365	F	39	0.00	100.00
chr21.42879367	chr21	42879367	F	39	25.64	74.36
chr21.42879382	chr21	42879382	F	39	64.10	35.90
chr21.42879396	chr21	42879396	F	41	80.49	19.51
chr21.42879400	chr21	42879400	F	39	0.00	100.00
chr21.42879407	chr21	42879407	F	41	70.73	29.27
chr21.42879411	chr21	42879411	F	31	22.58	77.42
chr21.42879438	chr21	42879438	F	12	0.00	100.00
chr21.42879445	chr21	42879445	F	14	0.00	100.00
chr21.42879448	chr21	42879448	F	12	66.67	33.33
chr21.42879450	chr21	42879450	F	14	42.86	57.14
chr21.42879685	chr21	42879685	F	13	0.00	100.00
chr21.42879719	chr21	42879719	F	10	70.00	30.00
chr21.42879742	chr21	42879742	F	18	0.00	100.00
chr21.42879744	chr21	42879744	F	17	52.94	47.06
chr21.42879764	chr21	42879764	F	16	0.00	100.00
chr21.42879767	chr21	42879767	F	18	33.33	66.67
chr21.42879777	chr21	42879777	F	19	68.42	31.58
chr21.42879781	chr21	42879781	F	20	70.00	30.00
chr21.42879801	chr21	42879801	F	10	30.00	70.00
chr21.42879840	chr21	42879840	F	11	90.91	9.09
chr21.42879853	chr21	42879853	F	10	0.00	100.00
chr21.42879857	chr21	42879857	F	12	83.33	16.67
chr21.42879864	chr21	42879864	F	11	81.82	18.18
chr21.42879881	chr21	42879881	F	12	100.00	0.00
chr21.42879883	chr21	42879883	F	12	50.00	50.00
chr21.42879886	chr21	42879886	F	10	0.00	100.00
chr21.42879888	chr21	42879888	F	12	66.67	33.33
chr21.42879901	chr21	42879901	F	12	66.67	33.33
chr21.42879913	chr21	42879913	F	31	58.06	41.94
chr21.42879917	chr21	42879917	F	28	50.00	50.00
chr21.42879932	chr21	42879932	F	27	51.85	48.15
chr21.42879935	chr21	42879935	F	28	57.14	42.86
chr21.42879946	chr21	42879946	F	27	70.37	29.63
chr21.42879969	chr21	42879969	F	14	0.00	100.00
chr21.42879995	chr21	42879995	F	26	84.62	15.38
chr21.42879998	chr21	42879998	F	25	68.00	32.00
chr21.42880001	chr21	42880001	F	27	0.00	100.00
chr21.42880012	chr21	42880012	F	27	0.00	100.00
chr21.42880014	chr21	42880014	F	27	70.37	29.63
chr21.42880023	chr21	42880023	F	26	76.92	23.08
chr21.42880026	chr21	42880026	F	29	0.00	100.00
chr21.42880033	chr21	42880033	F	29	17.24	82.76
chr21.42880040	chr21	42880040	F	29	65.52	34.48
chr21.42880047	chr21	42880047	F	29	0.00	100.00
chr21.42880053	chr21	42880053	F	27	88.89	11.11
chr21.42880059	chr21	42880059	F	28	82.14	17.86
chr21.42880075	chr21	42880075	F	29	55.17	44.83
chr21.42880077	chr21	42880077	F	27	0.00	100.00
chr21.42880085	chr21	42880085	F	25	84.00	16.00
chr21.42880090	chr21	42880090	F	28	46.43	53.57
chr21.42880095	chr21	42880095	F	15	0.00	100.00
chr21.42880107	chr21	42880107	F	14	57.14	42.86
chr21.42880125	chr21	42880125	F	15	60.00	40.00
chr21.42880145	chr21	42880145	F	26	65.38	34.62
chr21.42880158	chr21	42880158	F	25	64.00	36.00
chr21.42880163	chr21	42880163	F	28	0.00	100.00
chr21.42880165	chr21	42880165	F	25	60.00	40.00
chr21.42880179	chr21	42880179	F	28	39.29	60.71
chr21.42880183	chr21	42880183	F	25	0.00	100.00
chr21.42880189	chr21	42880189	F	27	44.44	55.56
chr21.42880195	chr21	42880195	F	14	57.14	42.86
chr21.42880198	chr21	42880198	F	13	69.23	30.77
chr21.42880208	chr21	42880208	F	15	53.33	46.67
chr21.42880255	chr21	42880255	F	47	57.45	42.55
chr21.42880261	chr21	42880261	F	48	66.67	33.33
chr21.42880288	chr21	42880288	F	46	89.13	10.87
chr21.42880295	chr21	42880295	F	24	4.17	95.83
chr21.42880329	chr21	42880329	F	23	65.22	34.78
chr21.42880334	chr21	42880334	F	25	0.00	100.00
chr21.42880336	chr21	42880336	F	26	92.31	7.69
chr21.42880339	chr21	42880339	F	28	57.14	42.86
chr21.42880344	chr21	42880344	F	24	62.50	37.50
chr21.42880351	chr21	42880351	F	24	0.00	100.00
chr21.42880359	chr21	42880359	F	26	69.23	30.77
chr21.42880392	chr21	42880392	F	26	65.38	34.62
chr21.42880418	chr21	42880418	F	12	0.00	100.00
chr21.42880470	chr21	42880470	F	35	65.71	34.29
chr21.42880536	chr21	42880536	F	39	79.49	20.51
chr21.42880543	chr21	42880543	F	40	0.00	100.00
chr21.42880554	chr21	42880554	F	38	57.89	42.11
chr21.42880557	chr21	42880557	F	50	46.00	54.00
chr21.42880561	chr21	42880561	F	35	88.57	11.43
chr21.42880582	chr21	42880582	F	34	76.47	23.53
chr21.42880614	chr21	42880614	F	36	72.22	27.78
chr21.42880618	chr21	42880618	F	17	0.00	100.00
chr21.42880664	chr21	42880664	F	51	49.02	50.98
chr21.42880673	chr21	42880673	F	50	64.00	36.00
chr21.42880714	chr21	42880714	F	49	75.51	24.49
chr21.42880726	chr21	42880726	F	25	0.00	100.00
chr21.42879209	chr21	42879209	R	14	71.43	28.57
chr21.42879214	chr21	42879214	R	16	75.00	25.00
chr21.42879227	chr21	42879227	R	15	66.67	33.33
chr21.42879243	chr21	42879243	R	15	60.00	40.00
chr21.42879322	chr21	42879322	R	26	0.00	100.00
chr21.42879332	chr21	42879332	R	69	65.22	34.78
chr21.42879335	chr21	42879335	R	68	75.00	25.00
chr21.42879341	chr21	42879341	R	64	90.62	9.38
chr21.42879346	chr21	42879346	R	66	34.85	65.15
chr21.42879349	chr21	42879349	R	72	0.00	100.00
chr21.42879354	chr21	42879354	R	67	80.60	19.40
chr21.42879366	chr21	42879366	R	65	67.69	32.31
chr21.42879368	chr21	42879368	R	66	75.76	24.24
chr21.42879383	chr21	42879383	R	63	0.00	100.00
chr21.42879397	chr21	42879397	R	62	77.42	22.58
chr21.42879401	chr21	42879401	R	67	89.55	10.45
chr21.42879408	chr21	42879408	R	60	0.00	100.00
chr21.42879412	chr21	42879412	R	69	60.87	39.13
chr21.42879439	chr21	42879439	R	18	77.78	22.22
chr21.42879446	chr21	42879446	R	19	31.58	68.42
chr21.42879449	chr21	42879449	R	19	68.42	31.58
chr21.42879451	chr21	42879451	R	19	57.89	42.11
chr21.42879454	chr21	42879454	R	20	0.00	100.00
chr21.42879720	chr21	42879720	R	12	75.00	25.00
chr21.42879743	chr21	42879743	R	25	0.00	100.00
chr21.42879745	chr21	42879745	R	24	0.00	100.00
chr21.42879765	chr21	42879765	R	23	56.52	43.48
chr21.42879768	chr21	42879768	R	24	62.50	37.50
chr21.42879778	chr21	42879778	R	24	66.67	33.33
chr21.42879782	chr21	42879782	R	19	94.74	5.26
chr21.42879786	chr21	42879786	R	13	53.85	46.15
chr21.42879802	chr21	42879802	R	13	76.92	23.08
chr21.42879825	chr21	42879825	R	13	38.46	61.54
chr21.42879854	chr21	42879854	R	10	100.00	0.00
chr21.42879858	chr21	42879858	R	10	60.00	40.00
chr21.42879865	chr21	42879865	R	10	0.00	100.00
chr21.42879887	chr21	42879887	R	10	60.00	40.00
chr21.42879902	chr21	42879902	R	10	0.00	100.00
chr21.42879914	chr21	42879914	R	22	27.27	72.73
chr21.42879918	chr21	42879918	R	28	42.86	57.14
chr21.42879933	chr21	42879933	R	29	51.72	48.28
chr21.42879936	chr21	42879936	R	28	85.71	14.29
chr21.42879947	chr21	42879947	R	26	69.23	30.77
chr21.42879970	chr21	42879970	R	27	0.00	100.00
chr21.42879996	chr21	42879996	R	10	0.00	100.00
chr21.42879999	chr21	42879999	R	25	80.00	20.00
chr21.42880002	chr21	42880002	R	22	68.18	31.82
chr21.42880013	chr21	42880013	R	21	0.00	100.00
chr21.42880015	chr21	42880015	R	24	45.83	54.17
chr21.42880024	chr21	42880024	R	23	91.30	8.70
chr21.42880027	chr21	42880027	R	24	0.00	100.00
chr21.42880034	chr21	42880034	R	24	41.67	58.33
chr21.42880041	chr21	42880041	R	25	72.00	28.00
chr21.42880048	chr21	42880048	R	23	100.00	0.00
chr21.42880054	chr21	42880054	R	22	81.82	18.18
chr21.42880060	chr21	42880060	R	26	46.15	53.85
chr21.42880076	chr21	42880076	R	23	43.48	56.52
chr21.42880078	chr21	42880078	R	21	0.00	100.00
chr21.42880086	chr21	42880086	R	21	90.48	9.52
chr21.42880091	chr21	42880091	R	19	73.68	26.32
chr21.42880096	chr21	42880096	R	22	81.82	18.18
chr21.42880108	chr21	42880108	R	22	72.73	27.27
chr21.42880126	chr21	42880126	R	22	77.27	22.73
chr21.42880146	chr21	42880146	R	41	0.00	100.00
chr21.42880159	chr21	42880159	R	42	0.00	100.00
chr21.42880164	chr21	42880164	R	43	88.37	11.63
chr21.42880166	chr21	42880166	R	39	0.00	100.00
chr21.42880180	chr21	42880180	R	42	69.05	30.95
chr21.42880184	chr21	42880184	R	38	0.00	100.00
chr21.42880190	chr21	42880190	R	22	68.18	31.82
chr21.42880196	chr21	42880196	R	20	65.00	35.00
chr21.42880199	chr21	42880199	R	22	72.73	27.27
chr21.42880209	chr21	42880209	R	22	54.55	45.45
chr21.42880227	chr21	42880227	R	22	63.64	36.36
chr21.42880256	chr21	42880256	R	18	0.00	100.00
chr21.42880262	chr21	42880262	R	33	87.88	12.12
chr21.42880289	chr21	42880289	R	36	38.89	61.11
chr21.42880296	chr21	42880296	R	33	72.73	27.27
chr21.42880330	chr21	42880330	R	10	0.00	100.00
chr21.42880335	chr21	42880335	R	23	39.13	60.87
chr21.42880337	chr21	42880337	R	22	50.00	50.00
chr21.42880340	chr21	42880340	R	22	0.00	100.00
chr21.42880345	chr21	42880345	R	22	0.00	100.00
chr21.42880352	chr21	42880352	R	24	50.00	50.00
chr21.42880360	chr21	42880360	R	24	75.00	25.00
chr21.42880393	chr21	42880393	R	23	52.17	47.83
chr21.42880419	chr21	42880419	R	21	61.90	38.10
chr21.42880471	chr21	42880471	R	14	0.00	100.00
chr21.42880537	chr21	42880537	R	29	82.76	17.24
chr21.42880544	chr21	42880544	R	28	39.29	60.71
chr21.42880555	chr21	42880555	R	31	38.71	61.29
chr21.42880558	chr21	42880558	R	36	30.56	69.44
chr21.42880562	chr21	42880562	R	14	0.00	100.00
chr21.42880583	chr21	42880583	R	13	61.54	38.46
chr21.42880615	chr21	42880615	R	14	85.71	14.29
chr21.42880619	chr21	42880619	R	14	0.00	100.00
chr21.42880665	chr21	42880665	R	24	0.00	100.00
chr21.42880674	chr21	42880674	R	48	50.00	50.00
chr21.42880715	chr21	42880715	R	45	0.00	100.00
chr21.42880727	chr21	42880727	R	42	0.00	100.00
chr21.42896348	chr21	42896348	F	20	60.00	40.00
chr21.42896352	chr21	42896352	F	20	70.00	30.00
chr21.42896353	chr21	42896353	R	22	0.00	100.00
chr21.42896456	chr21	42896456	R	21	76.19	23.81
chr21.42904755	chr21	42904755	F	11	36.36	63.64
chr21.42904684	chr21	42904684	R	12	66.67	33.33
chr21.42904756	chr21	42904756	R	10	70.00	30.00
chr21.42905107	chr21	42905107	R	19	0.00	100.00
chr21.42905175	chr21	42905175	R	42	0.00	100.00
chr21.42908455	chr21	42908455	F	19	84.21	15.79
chr21.42908502	chr21	42908502	F	35	68.57	31.43
chr21.42908582	chr21	42908582	F	19	0.00	100.00
chr21.42908503	chr21	42908503	R	39	76.92	23.08
chr21.42908583	chr21	42908583	R	21	52.38	47.62
chr21.42908586	chr21	42908586	R	21	38.10	61.90
chr21.42919575	chr21	42919575	F	27	51.85	48.15
chr21.42919629	chr21	42919629	F	49	55.10	44.90
chr21.42919682	chr21	42919682	F	26	0.00	100.00
chr21.42919630	chr21	42919630	R	52	42.31	57.69
chr21.42919683	chr21	42919683	R	27	59.26	40.74
chr21.42919692	chr21	42919692	R	26	57.69	42.31
chr21.42922727	chr21	42922727	F	79	70.89	29.11
chr21.42922774	chr21	42922774	F	40	0.00	100.00
chr21.42922728	chr21	42922728	R	45	0.00	100.00
chr21.42922775	chr21	42922775	R	89	79.78	20.22
chr21.42925010	chr21	42925010	F	41	70.73	29.27
chr21.42925059	chr21	42925059	F	18	0.00	100.00
chr21.42925011	chr21	42925011	R	23	0.00	100.00
chr21.42925060	chr21	42925060	R	44	79.55	20.45
chr21.42932824	chr21	42932824	F	11	90.91	9.09
chr21.42932852	chr21	42932852	F	10	0.00	100.00
chr21.42933027	chr21	42933027	F	27	74.07	25.93
chr21.42933175	chr21	42933175	F	24	50.00	50.00
chr21.42932635	chr21	42932635	R	10	0.00	100.00
chr21.42932640	chr21	42932640	R	20	0.00	100.00
chr21.42932677	chr21	42932677	R	20	30.00	70.00
chr21.42932683	chr21	42932683	R	20	60.00	40.00
chr21.42932712	chr21	42932712	R	17	0.00	100.00
chr21.42932853	chr21	42932853	R	12	66.67	33.33
chr21.42933028	chr21	42933028	R	13	84.62	15.38
chr21.42933176	chr21	42933176	R	33	48.48	51.52
chr21.42933229	chr21	42933229	R	33	75.76	24.24
chr21.42934104	chr21	42934104	F	19	0.00	100.00
chr21.42934194	chr21	42934194	F	32	68.75	31.25
chr21.42934216	chr21	42934216	F	18	83.33	16.67
chr21.42934195	chr21	42934195	R	31	80.65	19.35
chr21.42934217	chr21	42934217	R	17	0.00	100.00
chr21.42934225	chr21	42934225	R	17	52.94	47.06
chr21.42936079	chr21	42936079	F	16	62.50	37.50
chr21.42936133	chr21	42936133	R	10	80.00	20.00
chr21.42937823	chr21	42937823	F	10	60.00	40.00
chr21.42937863	chr21	42937863	F	15	40.00	60.00
chr21.42937876	chr21	42937876	F	10	80.00	20.00
chr21.42937999	chr21	42937999	F	10	20.00	80.00
chr21.42937864	chr21	42937864	R	16	75.00	25.00
chr21.43010811	chr21	43010811	F	39	0.00	100.00
chr21.43010855	chr21	43010855	F	38	0.00	100.00
chr21.43010860	chr21	43010860	F	35	0.00	100.00
chr21.43010871	chr21	43010871	F	36	69.44	30.56
chr21.43010961	chr21	43010961	F	38	81.58	18.42
chr21.43011005	chr21	43011005	F	38	0.00	100.00
chr21.43010856	chr21	43010856	R	25	44.00	56.00
chr21.43010861	chr21	43010861	R	27	0.00	100.00
chr21.43010872	chr21	43010872	R	22	0.00	100.00
chr21.43010962	chr21	43010962	R	27	0.00	100.00
chr21.43011006	chr21	43011006	R	26	76.92	23.08
chr21.43011014	chr21	43011014	R	26	57.69	42.31
chr21.43013208	chr21	43013208	F	36	50.00	50.00
chr21.43013292	chr21	43013292	F	15	0.00	100.00
chr21.43013209	chr21	43013209	R	20	0.00	100.00
chr21.43013293	chr21	43013293	R	36	75.00	25.00
chr21.43018741	chr21	43018741	F	18	66.67	33.33
chr21.43018829	chr21	43018829	F	17	47.06	52.94
chr21.43018830	chr21	43018830	R	13	76.92	23.08
chr21.43018945	chr21	43018945	R	14	0.00	100.00
chr21.43022772	chr21	43022772	F	12	58.33	41.67
chr21.43022781	chr21	43022781	F	11	72.73	27.27
chr21.43022810	chr21	43022810	F	12	75.00	25.00
chr21.43022899	chr21	43022899	F	11	63.64	36.36
chr21.43022938	chr21	43022938	F	10	60.00	40.00
chr21.43022941	chr21	43022941	F	11	0.00	100.00
chr21.43022782	chr21	43022782	R	20	60.00	40.00
chr21.43022811	chr21	43022811	R	16	43.75	56.25
chr21.43022883	chr21	43022883	R	15	66.67	33.33
chr21.43022890	chr21	43022890	R	18	77.78	22.22
chr21.43022900	chr21	43022900	R	18	77.78	22.22
chr21.43022903	chr21	43022903	R	19	73.68	26.32
chr21.43022939	chr21	43022939	R	20	45.00	55.00
chr21.43022942	chr21	43022942	R	21	85.71	14.29
chr21.43022982	chr21	43022982	R	21	47.62	52.38
chr21.43025822	chr21	43025822	F	36	0.00	100.00
chr21.43025826	chr21	43025826	F	38	71.05	28.95
chr21.43025949	chr21	43025949	F	37	70.27	29.73
chr21.43025962	chr21	43025962	F	36	0.00	100.00
chr21.43026000	chr21	43026000	F	62	69.35	30.65
chr21.43026011	chr21	43026011	F	66	84.85	15.15
chr21.43026035	chr21	43026035	F	65	61.54	38.46
chr21.43026058	chr21	43026058	F	33	0.00	100.00
chr21.43025827	chr21	43025827	R	28	50.00	50.00
chr21.43025950	chr21	43025950	R	28	50.00	50.00
chr21.43025963	chr21	43025963	R	28	75.00	25.00
chr21.43025975	chr21	43025975	R	26	69.23	30.77
chr21.43026001	chr21	43026001	R	35	0.00	100.00
chr21.43026012	chr21	43026012	R	71	64.79	35.21
chr21.43026036	chr21	43026036	R	71	56.34	43.66
chr21.43026059	chr21	43026059	R	71	61.97	38.03
chr21.43026415	chr21	43026415	F	11	63.64	36.36
chr21.43026416	chr21	43026416	R	10	80.00	20.00
chr21.43031042	chr21	43031042	F	16	0.00	100.00
chr21.43031046	chr21	43031046	F	16	81.25	18.75
chr21.43031048	chr21	43031048	F	16	0.00	100.00
chr21.43031058	chr21	43031058	F	16	81.25	18.75
chr21.43031086	chr21	43031086	F	15	0.00	100.00
chr21.43031091	chr21	43031091	F	16	56.25	43.75
chr21.43031116	chr21	43031116	F	14	42.86	57.14
chr21.43031192	chr21	43031192	F	14	0.00	100.00
chr21.43031047	chr21	43031047	R	17	0.00	100.00
chr21.43031049	chr21	43031049	R	17	0.00	100.00
chr21.43031059	chr21	43031059	R	17	76.47	23.53
chr21.43031087	chr21	43031087	R	16	0.00	100.00
chr21.43031092	chr21	43031092	R	16	37.50	62.50
chr21.43031117	chr21	43031117	R	13	76.92	23.08
chr21.43031193	chr21	43031193	R	16	56.25	43.75
chr21.43031245	chr21	43031245	R	17	76.47	23.53
chr21.43033338	chr21	43033338	F	11	81.82	18.18
chr21.43033350	chr21	43033350	F	10	50.00	50.00
chr21.43033377	chr21	43033377	F	18	33.33	66.67
chr21.43033381	chr21	43033381	F	19	89.47	10.53
chr21.43033387	chr21	43033387	F	20	100.00	0.00
chr21.43033420	chr21	43033420	F	19	47.37	52.63
chr21.43033267	chr21	43033267	R	16	87.50	12.50
chr21.43033339	chr21	43033339	R	10	40.00	60.00
chr21.43033351	chr21	43033351	R	11	54.55	45.45
chr21.43033378	chr21	43033378	R	18	72.22	27.78
chr21.43033382	chr21	43033382	R	21	0.00	100.00
chr21.43033388	chr21	43033388	R	24	37.50	62.50
chr21.43033421	chr21	43033421	R	23	69.57	30.43
chr21.43033473	chr21	43033473	R	13	92.31	7.69
chr21.43040889	chr21	43040889	F	15	86.67	13.33
chr21.43040939	chr21	43040939	F	29	62.07	37.93
chr21.43040971	chr21	43040971	F	26	0.00	100.00
chr21.43040940	chr21	43040940	R	61	59.02	40.98
chr21.43040972	chr21	43040972	R	62	69.35	30.65
chr21.43041008	chr21	43041008	R	33	81.82	18.18
chr21.43048118	chr21	43048118	F	20	0.00	100.00
chr21.43048186	chr21	43048186	F	11	0.00	100.00
chr21.43048187	chr21	43048187	R	10	50.00	50.00
chr21.43051143	chr21	43051143	F	11	54.55	45.45
chr21.43051153	chr21	43051153	F	11	81.82	18.18
chr21.43051157	chr21	43051157	F	11	72.73	27.27
chr21.43051217	chr21	43051217	F	21	0.00	100.00
chr21.43051268	chr21	43051268	F	145	68.97	31.03
chr21.43051295	chr21	43051295	F	156	69.23	30.77
chr21.43051310	chr21	43051310	F	147	46.94	53.06
chr21.43051317	chr21	43051317	F	151	54.30	45.70
chr21.43051321	chr21	43051321	F	151	50.99	49.01
chr21.43051333	chr21	43051333	F	151	80.79	19.21
chr21.43051335	chr21	43051335	F	148	42.57	57.43
chr21.43051353	chr21	43051353	F	67	0.00	100.00
chr21.43051218	chr21	43051218	R	16	62.50	37.50
chr21.43051269	chr21	43051269	R	87	8.05	91.95
chr21.43051296	chr21	43051296	R	174	63.22	36.78
chr21.43051311	chr21	43051311	R	172	0.00	100.00
chr21.43051318	chr21	43051318	R	173	64.16	35.84
chr21.43051322	chr21	43051322	R	175	63.43	36.57
chr21.43051334	chr21	43051334	R	176	49.43	50.57
chr21.43051336	chr21	43051336	R	170	40.59	59.41
chr21.43051354	chr21	43051354	R	171	1.17	98.83
chr21.43052118	chr21	43052118	F	50	76.00	24.00
chr21.43052187	chr21	43052187	F	23	0.00	100.00
chr21.43052119	chr21	43052119	R	24	0.00	100.00
chr21.43052188	chr21	43052188	R	45	68.89	31.11
chr21.43059510	chr21	43059510	F	42	88.10	11.90
chr21.43059570	chr21	43059570	F	44	95.45	4.55
chr21.43059578	chr21	43059578	F	45	46.67	53.33
chr21.43059589	chr21	43059589	F	23	0.00	100.00
chr21.43059596	chr21	43059596	F	10	0.00	100.00
chr21.43059611	chr21	43059611	F	10	20.00	80.00
chr21.43059511	chr21	43059511	R	24	0.00	100.00
chr21.43059571	chr21	43059571	R	51	74.51	25.49
chr21.43059579	chr21	43059579	R	50	90.00	10.00
chr21.43059590	chr21	43059590	R	48	77.08	22.92
chr21.43059612	chr21	43059612	R	14	85.71	14.29
chr21.43059652	chr21	43059652	R	13	38.46	61.54
chr21.43062173	chr21	43062173	F	118	81.36	18.64
chr21.43062226	chr21	43062226	F	122	68.85	31.15
chr21.43062241	chr21	43062241	F	58	0.00	100.00
chr21.43062174	chr21	43062174	R	52	1.92	98.08
chr21.43062227	chr21	43062227	R	101	79.21	20.79
chr21.43062242	chr21	43062242	R	104	45.19	54.81
chr21.43068906	chr21	43068906	F	42	80.95	19.05
chr21.43068930	chr21	43068930	F	41	56.10	43.90
chr21.43068938	chr21	43068938	F	41	0.00	100.00
chr21.43068945	chr21	43068945	F	39	69.23	30.77
chr21.43068951	chr21	43068951	F	21	0.00	100.00
chr21.43068907	chr21	43068907	R	19	0.00	100.00
chr21.43068931	chr21	43068931	R	37	40.54	59.46
chr21.43068939	chr21	43068939	R	36	86.11	13.89
chr21.43068946	chr21	43068946	R	37	78.38	21.62
chr21.43068952	chr21	43068952	R	37	72.97	27.03
chr21.43080339	chr21	43080339	F	27	85.19	14.81
chr21.43080354	chr21	43080354	F	26	65.38	34.62
chr21.43080359	chr21	43080359	F	26	69.23	30.77
chr21.43080418	chr21	43080418	F	25	52.00	48.00
chr21.43080479	chr21	43080479	F	25	0.00	100.00
chr21.43080511	chr21	43080511	F	27	0.00	100.00
chr21.43080355	chr21	43080355	R	32	0.00	100.00
chr21.43080360	chr21	43080360	R	32	59.38	40.62
chr21.43080419	chr21	43080419	R	28	57.14	42.86
chr21.43080480	chr21	43080480	R	32	59.38	40.62
chr21.43080512	chr21	43080512	R	32	68.75	31.25
chr21.43080522	chr21	43080522	R	34	47.06	52.94
chr21.43080601	chr21	43080601	R	10	20.00	80.00
chr21.43080657	chr21	43080657	R	11	0.00	100.00
chr21.43080664	chr21	43080664	R	12	50.00	50.00
chr21.43083163	chr21	43083163	R	10	0.00	100.00
chr21.43085000	chr21	43085000	F	12	58.33	41.67
chr21.43085064	chr21	43085064	R	10	60.00	40.00
chr21.43085108	chr21	43085108	R	17	70.59	29.41
chr21.43085122	chr21	43085122	R	18	0.00	100.00
