chrBase	chr	base	strand	coverage	freqC	freqT
chr21.42206258	chr21	42206258	R	15	40.00	60.00
chr21.42213517	chr21	42213517	F	26	61.54	38.46
chr21.42213531	chr21	42213531	F	27	62.96	37.04
chr21.42213548	chr21	42213548	F	26	0.00	100.00
chr21.42213556	chr21	42213556	F	39	66.67	33.33
chr21.42213562	chr21	42213562	F	49	65.31	34.69
chr21.42213598	chr21	42213598	F	53	73.58	26.42
chr21.42213601	chr21	42213601	F	49	75.51	24.49
chr21.42213639	chr21	42213639	F	27	62.96	37.04
chr21.42213641	chr21	42213641	F	27	81.48	18.52
chr21.42213685	chr21	42213685	F	24	0.00	100.00
chr21.42213696	chr21	42213696	F	24	75.00	25.00
chr21.42213698	chr21	42213698	F	24	45.83	54.17
chr21.42213733	chr21	42213733	F	24	0.00	100.00
chr21.42213739	chr21	42213739	F	22	59.09	40.91
chr21.42213746	chr21	42213746	F	22	90.91	9.09
chr21.42213808	chr21	42213808	F	20	45.00	55.00
chr21.42213816	chr21	42213816	F	23	73.91	26.09
chr21.42213850	chr21	42213850	F	22	59.09	40.91
chr21.42213861	chr21	42213861	F	24	0.00	100.00
chr21.42213532	chr21	42213532	R	21	80.95	19.05
chr21.42213549	chr21	42213549	R	19	73.68	26.32
chr21.42213557	chr21	42213557	R	34	52.94	47.06
chr21.42213563	chr21	42213563	R	39	71.79	28.21
chr21.42213599	chr21	42213599	R	37	59.46	40.54
chr21.42213602	chr21	42213602	R	39	51.28	48.72
chr21.42213640	chr21	42213640	R	20	75.00	25.00
chr21.42213642	chr21	42213642	R	18	55.56	44.44
chr21.42213654	chr21	42213654	R	21	66.67	33.33
chr21.42213697	chr21	42213697	R	28	82.14	17.86
chr21.42213699	chr21	42213699	R	28	71.43	28.57
chr21.42213734	chr21	42213734	R	28	57.14	42.86
chr21.42213740	chr21	42213740	R	25	60.00	40.00
chr21.42213747	chr21	42213747	R	27	70.37	29.63
chr21.42213809	chr21	42213809	R	27	81.48	18.52
chr21.42213817	chr21	42213817	R	25	0.00	100.00
chr21.42213851	chr21	42213851	R	28	0.00	100.00
chr21.42213862	chr21	42213862	R	28	50.00	50.00
chr21.42213876	chr21	42213876	R	28	50.00	50.00
chr21.42218498	chr21	42218498	F	29	0.00	100.00
chr21.42218516	chr21	42218516	F	53	0.00	100.00
chr21.42218533	chr21	42218533	F	55	0.00	100.00
chr21.42218549	chr21	42218549	F	55	0.00	100.00
chr21.42218551	chr21	42218551	F	58	65.52	34.48
chr21.42218596	chr21	42218596	F	30	0.00	100.00
chr21.42218517	chr21	42218517	R	46	0.00	100.00
chr21.42218534	chr21	42218534	R	45	0.00	100.00
chr21.42218550	chr21	42218550	R	49	0.00	100.00
chr21.42218552	chr21	42218552	R	51	3.92	96.08
chr21.42218597	chr21	42218597	R	44	0.00	100.00
chr21.42218604	chr21	42218604	R	25	0.00	100.00
chr21.42218880	chr21	42218880	R	11	0.00	100.00
chr21.42218897	chr21	42218897	R	12	0.00	100.00
chr21.42218903	chr21	42218903	R	12	0.00	100.00
chr21.42218905	chr21	42218905	R	12	0.00	100.00
chr21.42218909	chr21	42218909	R	12	0.00	100.00
chr21.42218922	chr21	42218922	R	11	0.00	100.00
chr21.42218930	chr21	42218930	R	13	0.00	100.00
chr21.42218933	chr21	42218933	R	12	66.67	33.33
chr21.42218944	chr21	42218944	R	12	0.00	100.00
chr21.42218953	chr21	42218953	R	14	0.00	100.00
chr21.42218961	chr21	42218961	R	14	85.71	14.29
chr21.42218965	chr21	42218965	R	13	100.00	0.00
chr21.42218982	chr21	42218982	R	13	0.00	100.00
chr21.42218999	chr21	42218999	R	11	0.00	100.00
chr21.42219003	chr21	42219003	R	14	85.71	14.29
chr21.42251615	chr21	42251615	F	107	45.79	54.21
chr21.42251700	chr21	42251700	F	46	0.00	100.00
chr21.42251616	chr21	42251616	R	56	0.00	100.00
chr21.42251701	chr21	42251701	R	121	0.00	100.00
chr21.42255308	chr21	42255308	F	10	0.00	100.00
chr21.42255312	chr21	42255312	F	10	0.00	100.00
chr21.42255314	chr21	42255314	F	10	0.00	100.00
chr21.42255324	chr21	42255324	F	10	60.00	40.00
chr21.42255352	chr21	42255352	F	10	10.00	90.00
chr21.42255382	chr21	42255382	F	10	0.00	100.00
chr21.42256421	chr21	42256421	F	20	0.00	100.00
chr21.42256427	chr21	42256427	F	20	80.00	20.00
chr21.42256465	chr21	42256465	F	34	0.00	100.00
chr21.42256470	chr21	42256470	F	32	0.00	100.00
chr21.42256489	chr21	42256489	F	39	0.00	100.00
chr21.42256428	chr21	42256428	R	24	0.00	100.00
chr21.42256466	chr21	42256466	R	48	58.33	41.67
chr21.42256471	chr21	42256471	R	44	63.64	36.36
chr21.42256490	chr21	42256490	R	46	0.00	100.00
chr21.42256556	chr21	42256556	R	27	77.78	22.22
chr21.42277612	chr21	42277612	F	10	0.00	100.00
chr21.42277613	chr21	42277613	R	10	0.00	100.00
chr21.42277691	chr21	42277691	R	11	0.00	100.00
chr21.42383126	chr21	42383126	F	27	0.00	100.00
chr21.42383129	chr21	42383129	F	27	0.00	100.00
chr21.42383146	chr21	42383146	F	27	59.26	40.74
chr21.42383160	chr21	42383160	F	27	0.00	100.00
chr21.42383241	chr21	42383241	F	24	0.00	100.00
chr21.42383130	chr21	42383130	R	20	0.00	100.00
chr21.42383147	chr21	42383147	R	21	0.00	100.00
chr21.42383161	chr21	42383161	R	20	0.00	100.00
chr21.42383242	chr21	42383242	R	21	0.00	100.00
chr21.42383281	chr21	42383281	R	20	0.00	100.00
chr21.42384132	chr21	42384132	F	17	0.00	100.00
chr21.42384189	chr21	42384189	F	27	85.19	14.81
chr21.42384258	chr21	42384258	F	17	0.00	100.00
chr21.42384268	chr21	42384268	F	17	76.47	23.53
chr21.42384190	chr21	42384190	R	11	0.00	100.00
chr21.42386472	chr21	42386472	F	12	0.00	100.00
chr21.42386591	chr21	42386591	F	11	0.00	100.00
chr21.42396945	chr21	42396945	F	19	0.00	100.00
chr21.42397022	chr21	42397022	F	17	0.00	100.00
chr21.42397023	chr21	42397023	R	18	0.00	100.00
chr21.42397030	chr21	42397030	R	17	0.00	100.00
chr21.42419024	chr21	42419024	F	37	0.00	100.00
chr21.42419150	chr21	42419150	F	33	0.00	100.00
chr21.42419157	chr21	42419157	F	34	0.00	100.00
chr21.42419174	chr21	42419174	F	35	0.00	100.00
chr21.42419151	chr21	42419151	R	28	0.00	100.00
chr21.42419158	chr21	42419158	R	29	0.00	100.00
chr21.42419175	chr21	42419175	R	28	0.00	100.00
chr21.42419221	chr21	42419221	R	29	48.28	51.72
chr21.42426473	chr21	42426473	F	20	0.00	100.00
chr21.42426575	chr21	42426575	R	21	47.62	52.38
chr21.42441026	chr21	42441026	F	28	0.00	100.00
chr21.42441044	chr21	42441044	F	29	0.00	100.00
chr21.42441065	chr21	42441065	F	31	67.74	32.26
chr21.42441084	chr21	42441084	F	29	48.28	51.72
chr21.42441093	chr21	42441093	F	15	0.00	100.00
chr21.42441125	chr21	42441125	F	55	0.00	100.00
chr21.42441140	chr21	42441140	F	55	0.00	100.00
chr21.42441145	chr21	42441145	F	53	0.00	100.00
chr21.42441149	chr21	42441149	F	51	0.00	100.00
chr21.42441151	chr21	42441151	F	55	0.00	100.00
chr21.42441177	chr21	42441177	F	55	36.36	63.64
chr21.42441186	chr21	42441186	F	57	70.18	29.82
chr21.42441191	chr21	42441191	F	28	0.00	100.00
chr21.42441027	chr21	42441027	R	21	0.00	100.00
chr21.42441045	chr21	42441045	R	41	0.00	100.00
chr21.42441066	chr21	42441066	R	42	61.90	38.10
chr21.42441085	chr21	42441085	R	41	0.00	100.00
chr21.42441094	chr21	42441094	R	42	4.76	95.24
chr21.42441126	chr21	42441126	R	13	0.00	100.00
chr21.42441141	chr21	42441141	R	25	0.00	100.00
chr21.42441146	chr21	42441146	R	24	0.00	100.00
chr21.42441150	chr21	42441150	R	23	0.00	100.00
chr21.42441152	chr21	42441152	R	21	0.00	100.00
chr21.42441178	chr21	42441178	R	25	0.00	100.00
chr21.42441187	chr21	42441187	R	26	0.00	100.00
chr21.42441192	chr21	42441192	R	25	0.00	100.00
chr21.42442895	chr21	42442895	F	14	0.00	100.00
chr21.42443052	chr21	42443052	F	14	0.00	100.00
chr21.42447552	chr21	42447552	R	11	0.00	100.00
chr21.42447578	chr21	42447578	R	10	0.00	100.00
chr21.42447676	chr21	42447676	R	11	0.00	100.00
chr21.42447693	chr21	42447693	R	11	0.00	100.00
chr21.42447701	chr21	42447701	R	10	0.00	100.00
chr21.42447718	chr21	42447718	R	11	0.00	100.00
chr21.42447727	chr21	42447727	R	11	90.91	9.09
chr21.42447748	chr21	42447748	R	11	0.00	100.00
chr21.42468546	chr21	42468546	F	10	0.00	100.00
chr21.42468565	chr21	42468565	F	10	0.00	100.00
chr21.42468699	chr21	42468699	F	10	80.00	20.00
chr21.42471446	chr21	42471446	R	13	0.00	100.00
chr21.42479971	chr21	42479971	F	11	0.00	100.00
chr21.42480136	chr21	42480136	F	11	0.00	100.00
chr21.42480159	chr21	42480159	F	11	0.00	100.00
chr21.42484129	chr21	42484129	F	11	0.00	100.00
chr21.42484143	chr21	42484143	F	11	9.09	90.91
chr21.42484144	chr21	42484144	R	14	64.29	35.71
chr21.42484334	chr21	42484334	R	14	0.00	100.00
chr21.42485481	chr21	42485481	F	17	70.59	29.41
chr21.42485559	chr21	42485559	F	16	0.00	100.00
chr21.42485612	chr21	42485612	F	15	0.00	100.00
chr21.42485630	chr21	42485630	F	15	66.67	33.33
chr21.42485637	chr21	42485637	F	16	0.00	100.00
chr21.42485697	chr21	42485697	F	17	0.00	100.00
chr21.42485700	chr21	42485700	F	21	0.00	100.00
chr21.42485761	chr21	42485761	F	11	0.00	100.00
chr21.42485560	chr21	42485560	R	10	0.00	100.00
chr21.42485613	chr21	42485613	R	10	0.00	100.00
chr21.42485631	chr21	42485631	R	10	0.00	100.00
chr21.42485638	chr21	42485638	R	10	10.00	90.00
chr21.42485698	chr21	42485698	R	11	0.00	100.00
chr21.42485701	chr21	42485701	R	25	0.00	100.00
chr21.42485762	chr21	42485762	R	28	71.43	28.57
chr21.42488188	chr21	42488188	F	10	0.00	100.00
chr21.42488211	chr21	42488211	F	11	63.64	36.36
chr21.42488241	chr21	42488241	F	10	0.00	100.00
chr21.42488212	chr21	42488212	R	11	0.00	100.00
chr21.42488242	chr21	42488242	R	10	0.00	100.00
chr21.42488352	chr21	42488352	R	11	0.00	100.00
chr21.42494063	chr21	42494063	F	10	0.00	100.00
chr21.42499772	chr21	42499772	F	11	0.00	100.00
chr21.42499845	chr21	42499845	R	11	0.00	100.00
chr21.42499855	chr21	42499855	R	11	0.00	100.00
chr21.42499893	chr21	42499893	R	10	0.00	100.00
chr21.42499946	chr21	42499946	R	12	0.00	100.00
chr21.42499983	chr21	42499983	R	12	0.00	100.00
chr21.42511981	chr21	42511981	F	27	0.00	100.00
chr21.42512048	chr21	42512048	F	14	0.00	100.00
chr21.42511982	chr21	42511982	R	15	0.00	100.00
chr21.42512049	chr21	42512049	R	31	0.00	100.00
chr21.42539384	chr21	42539384	F	80	0.00	100.00
chr21.42539391	chr21	42539391	F	82	0.00	100.00
chr21.42539407	chr21	42539407	F	81	75.31	24.69
chr21.42539415	chr21	42539415	F	79	64.56	35.44
chr21.42539424	chr21	42539424	F	84	0.00	100.00
chr21.42539428	chr21	42539428	F	83	0.00	100.00
chr21.42539435	chr21	42539435	F	79	2.53	97.47
chr21.42539440	chr21	42539440	F	84	0.00	100.00
chr21.42539456	chr21	42539456	F	49	0.00	100.00
chr21.42539459	chr21	42539459	F	10	0.00	100.00
chr21.42539486	chr21	42539486	F	18	0.00	100.00
chr21.42539496	chr21	42539496	F	20	0.00	100.00
chr21.42539504	chr21	42539504	F	19	0.00	100.00
chr21.42539512	chr21	42539512	F	20	0.00	100.00
chr21.42539514	chr21	42539514	F	20	0.00	100.00
chr21.42539516	chr21	42539516	F	19	0.00	100.00
chr21.42539536	chr21	42539536	F	18	0.00	100.00
chr21.42539544	chr21	42539544	F	18	0.00	100.00
chr21.42539553	chr21	42539553	F	15	0.00	100.00
chr21.42539563	chr21	42539563	F	10	0.00	100.00
chr21.42539593	chr21	42539593	F	52	0.00	100.00
chr21.42539597	chr21	42539597	F	55	0.00	100.00
chr21.42539609	chr21	42539609	F	55	0.00	100.00
chr21.42539611	chr21	42539611	F	54	0.00	100.00
chr21.42539623	chr21	42539623	F	55	0.00	100.00
chr21.42539625	chr21	42539625	F	55	0.00	100.00
chr21.42539627	chr21	42539627	F	53	0.00	100.00
chr21.42539633	chr21	42539633	F	81	0.00	100.00
chr21.42539654	chr21	42539654	F	55	0.00	100.00
chr21.42539675	chr21	42539675	F	54	59.26	40.74
chr21.42539689	chr21	42539689	F	58	0.00	100.00
chr21.42539706	chr21	42539706	F	31	0.00	100.00
chr21.42539715	chr21	42539715	F	31	70.97	29.03
chr21.42539722	chr21	42539722	F	32	0.00	100.00
chr21.42539728	chr21	42539728	F	32	0.00	100.00
chr21.42539736	chr21	42539736	F	33	54.55	45.45
chr21.42539743	chr21	42539743	F	32	0.00	100.00
chr21.42539753	chr21	42539753	F	31	0.00	100.00
chr21.42539760	chr21	42539760	F	33	0.00	100.00
chr21.42539769	chr21	42539769	F	15	0.00	100.00
chr21.42539828	chr21	42539828	F	28	0.00	100.00
chr21.42539831	chr21	42539831	F	28	0.00	100.00
chr21.42539838	chr21	42539838	F	27	0.00	100.00
chr21.42539845	chr21	42539845	F	28	0.00	100.00
chr21.42539860	chr21	42539860	F	28	0.00	100.00
chr21.42539862	chr21	42539862	F	26	0.00	100.00
chr21.42539879	chr21	42539879	F	27	0.00	100.00
chr21.42539884	chr21	42539884	F	47	0.00	100.00
chr21.42539893	chr21	42539893	F	49	0.00	100.00
chr21.42539895	chr21	42539895	F	47	4.26	95.74
chr21.42539899	chr21	42539899	F	52	0.00	100.00
chr21.42539914	chr21	42539914	F	53	0.00	100.00
chr21.42539938	chr21	42539938	F	25	0.00	100.00
chr21.42539941	chr21	42539941	F	25	0.00	100.00
chr21.42539943	chr21	42539943	F	27	0.00	100.00
chr21.42539953	chr21	42539953	F	27	0.00	100.00
chr21.42539961	chr21	42539961	F	25	0.00	100.00
chr21.42539967	chr21	42539967	F	28	0.00	100.00
chr21.42539969	chr21	42539969	F	27	0.00	100.00
chr21.42539973	chr21	42539973	F	28	0.00	100.00
chr21.42539981	chr21	42539981	F	64	0.00	100.00
chr21.42539988	chr21	42539988	F	67	0.00	100.00
chr21.42540003	chr21	42540003	F	65	1.54	98.46
chr21.42540005	chr21	42540005	F	68	0.00	100.00
chr21.42540022	chr21	42540022	F	71	0.00	100.00
chr21.42540024	chr21	42540024	F	64	0.00	100.00
chr21.42540051	chr21	42540051	F	65	0.00	100.00
chr21.42540060	chr21	42540060	F	66	0.00	100.00
chr21.42540063	chr21	42540063	F	63	0.00	100.00
chr21.42540066	chr21	42540066	F	67	0.00	100.00
chr21.42540069	chr21	42540069	F	29	0.00	100.00
chr21.42539385	chr21	42539385	R	37	0.00	100.00
chr21.42539392	chr21	42539392	R	82	0.00	100.00
chr21.42539408	chr21	42539408	R	79	0.00	100.00
chr21.42539416	chr21	42539416	R	83	0.00	100.00
chr21.42539425	chr21	42539425	R	83	53.01	46.99
chr21.42539429	chr21	42539429	R	80	0.00	100.00
chr21.42539436	chr21	42539436	R	82	85.37	14.63
chr21.42539441	chr21	42539441	R	85	44.71	55.29
chr21.42539457	chr21	42539457	R	78	0.00	100.00
chr21.42539460	chr21	42539460	R	17	0.00	100.00
chr21.42539474	chr21	42539474	R	18	0.00	100.00
chr21.42539487	chr21	42539487	R	34	79.41	20.59
chr21.42539497	chr21	42539497	R	33	0.00	100.00
chr21.42539505	chr21	42539505	R	29	0.00	100.00
chr21.42539513	chr21	42539513	R	31	0.00	100.00
chr21.42539515	chr21	42539515	R	34	0.00	100.00
chr21.42539517	chr21	42539517	R	31	0.00	100.00
chr21.42539537	chr21	42539537	R	33	0.00	100.00
chr21.42539545	chr21	42539545	R	33	0.00	100.00
chr21.42539554	chr21	42539554	R	30	0.00	100.00
chr21.42539564	chr21	42539564	R	17	70.59	29.41
chr21.42539575	chr21	42539575	R	18	83.33	16.67
chr21.42539594	chr21	42539594	R	37	0.00	100.00
chr21.42539598	chr21	42539598	R	74	0.00	100.00
chr21.42539610	chr21	42539610	R	71	85.92	14.08
chr21.42539612	chr21	42539612	R	73	56.16	43.84
chr21.42539624	chr21	42539624	R	75	2.67	97.33
chr21.42539626	chr21	42539626	R	70	0.00	100.00
chr21.42539628	chr21	42539628	R	70	0.00	100.00
chr21.42539634	chr21	42539634	R	95	0.00	100.00
chr21.42539655	chr21	42539655	R	48	0.00	100.00
chr21.42539676	chr21	42539676	R	46	0.00	100.00
chr21.42539690	chr21	42539690	R	54	0.00	100.00
chr21.42539707	chr21	42539707	R	23	0.00	100.00
chr21.42539716	chr21	42539716	R	23	0.00	100.00
chr21.42539723	chr21	42539723	R	24	0.00	100.00
chr21.42539729	chr21	42539729	R	23	0.00	100.00
chr21.42539737	chr21	42539737	R	20	0.00	100.00
chr21.42539744	chr21	42539744	R	21	0.00	100.00
chr21.42539754	chr21	42539754	R	23	0.00	100.00
chr21.42539761	chr21	42539761	R	22	0.00	100.00
chr21.42539770	chr21	42539770	R	23	0.00	100.00
chr21.42539832	chr21	42539832	R	28	3.57	96.43
chr21.42539839	chr21	42539839	R	28	0.00	100.00
chr21.42539846	chr21	42539846	R	26	3.85	96.15
chr21.42539861	chr21	42539861	R	26	0.00	100.00
chr21.42539863	chr21	42539863	R	29	0.00	100.00
chr21.42539880	chr21	42539880	R	27	0.00	100.00
chr21.42539885	chr21	42539885	R	44	0.00	100.00
chr21.42539894	chr21	42539894	R	54	0.00	100.00
chr21.42539896	chr21	42539896	R	51	70.59	29.41
chr21.42539900	chr21	42539900	R	52	0.00	100.00
chr21.42539915	chr21	42539915	R	52	0.00	100.00
chr21.42539939	chr21	42539939	R	28	0.00	100.00
chr21.42539942	chr21	42539942	R	28	0.00	100.00
chr21.42539944	chr21	42539944	R	29	0.00	100.00
chr21.42539954	chr21	42539954	R	29	62.07	37.93
chr21.42539962	chr21	42539962	R	28	0.00	100.00
chr21.42539968	chr21	42539968	R	29	0.00	100.00
chr21.42539970	chr21	42539970	R	29	0.00	100.00
chr21.42539974	chr21	42539974	R	29	0.00	100.00
chr21.42539982	chr21	42539982	R	64	0.00	100.00
chr21.42539989	chr21	42539989	R	68	0.00	100.00
chr21.42540004	chr21	42540004	R	76	0.00	100.00
chr21.42540006	chr21	42540006	R	76	0.00	100.00
chr21.42540023	chr21	42540023	R	76	2.63	97.37
chr21.42540025	chr21	42540025	R	72	0.00	100.00
chr21.42540052	chr21	42540052	R	75	1.33	98.67
chr21.42540061	chr21	42540061	R	74	55.41	44.59
chr21.42540064	chr21	42540064	R	70	0.00	100.00
chr21.42540067	chr21	42540067	R	73	0.00	100.00
chr21.42540070	chr21	42540070	R	72	0.00	100.00
chr21.42540206	chr21	42540206	F	25	0.00	100.00
chr21.42540210	chr21	42540210	F	25	76.00	24.00
chr21.42540245	chr21	42540245	F	23	0.00	100.00
chr21.42540247	chr21	42540247	F	25	84.00	16.00
chr21.42540250	chr21	42540250	F	23	0.00	100.00
chr21.42540255	chr21	42540255	F	12	0.00	100.00
chr21.42540290	chr21	42540290	F	18	0.00	100.00
chr21.42540298	chr21	42540298	F	17	0.00	100.00
chr21.42540300	chr21	42540300	F	18	0.00	100.00
chr21.42540306	chr21	42540306	F	18	77.78	22.22
chr21.42540311	chr21	42540311	F	17	0.00	100.00
chr21.42540313	chr21	42540313	F	17	0.00	100.00
chr21.42540321	chr21	42540321	F	18	0.00	100.00
chr21.42540337	chr21	42540337	F	25	0.00	100.00
chr21.42540349	chr21	42540349	F	25	0.00	100.00
chr21.42540353	chr21	42540353	F	25	76.00	24.00
chr21.42540358	chr21	42540358	F	25	44.00	56.00
chr21.42540361	chr21	42540361	F	24	66.67	33.33
chr21.42540364	chr21	42540364	F	25	0.00	100.00
chr21.42540372	chr21	42540372	F	25	0.00	100.00
chr21.42540376	chr21	42540376	F	22	0.00	100.00
chr21.42540396	chr21	42540396	F	24	0.00	100.00
chr21.42540403	chr21	42540403	F	24	0.00	100.00
chr21.42540405	chr21	42540405	F	24	0.00	100.00
chr21.42540409	chr21	42540409	F	20	0.00	100.00
chr21.42540412	chr21	42540412	F	21	0.00	100.00
chr21.42540458	chr21	42540458	F	22	0.00	100.00
chr21.42540460	chr21	42540460	F	24	0.00	100.00
chr21.42540484	chr21	42540484	F	24	0.00	100.00
chr21.42540495	chr21	42540495	F	24	0.00	100.00
chr21.42540514	chr21	42540514	F	73	0.00	100.00
chr21.42540524	chr21	42540524	F	73	0.00	100.00
chr21.42540526	chr21	42540526	F	74	1.35	98.65
chr21.42540535	chr21	42540535	F	73	0.00	100.00
chr21.42540541	chr21	42540541	F	69	0.00	100.00
chr21.42540568	chr21	42540568	F	132	0.00	100.00
chr21.42540576	chr21	42540576	F	133	63.16	36.84
chr21.42540578	chr21	42540578	F	130	0.00	100.00
chr21.42540586	chr21	42540586	F	136	0.00	100.00
chr21.42540589	chr21	42540589	F	128	0.00	100.00
chr21.42540613	chr21	42540613	F	125	0.00	100.00
chr21.42540625	chr21	42540625	F	71	78.87	21.13
chr21.42540632	chr21	42540632	F	68	0.00	100.00
chr21.42540644	chr21	42540644	F	71	70.42	29.58
chr21.42540653	chr21	42540653	F	63	3.17	96.83
chr21.42540660	chr21	42540660	F	66	0.00	100.00
chr21.42540666	chr21	42540666	F	66	0.00	100.00
chr21.42540670	chr21	42540670	F	65	0.00	100.00
chr21.42540681	chr21	42540681	F	66	0.00	100.00
chr21.42540683	chr21	42540683	F	67	0.00	100.00
chr21.42540690	chr21	42540690	F	64	57.81	42.19
chr21.42540700	chr21	42540700	F	68	79.41	20.59
chr21.42540704	chr21	42540704	F	33	0.00	100.00
chr21.42540207	chr21	42540207	R	13	0.00	100.00
chr21.42540211	chr21	42540211	R	25	0.00	100.00
chr21.42540246	chr21	42540246	R	22	0.00	100.00
chr21.42540248	chr21	42540248	R	26	0.00	100.00
chr21.42540251	chr21	42540251	R	25	0.00	100.00
chr21.42540256	chr21	42540256	R	26	0.00	100.00
chr21.42540299	chr21	42540299	R	12	0.00	100.00
chr21.42540301	chr21	42540301	R	12	0.00	100.00
chr21.42540307	chr21	42540307	R	12	50.00	50.00
chr21.42540312	chr21	42540312	R	12	0.00	100.00
chr21.42540314	chr21	42540314	R	12	66.67	33.33
chr21.42540322	chr21	42540322	R	12	0.00	100.00
chr21.42540331	chr21	42540331	R	12	0.00	100.00
chr21.42540350	chr21	42540350	R	18	0.00	100.00
chr21.42540354	chr21	42540354	R	17	0.00	100.00
chr21.42540359	chr21	42540359	R	15	0.00	100.00
chr21.42540362	chr21	42540362	R	16	75.00	25.00
chr21.42540365	chr21	42540365	R	18	0.00	100.00
chr21.42540373	chr21	42540373	R	16	0.00	100.00
chr21.42540377	chr21	42540377	R	17	0.00	100.00
chr21.42540397	chr21	42540397	R	16	6.25	93.75
chr21.42540404	chr21	42540404	R	17	0.00	100.00
chr21.42540406	chr21	42540406	R	17	94.12	5.88
chr21.42540410	chr21	42540410	R	14	0.00	100.00
chr21.42540413	chr21	42540413	R	14	71.43	28.57
chr21.42540459	chr21	42540459	R	17	52.94	47.06
chr21.42540461	chr21	42540461	R	17	0.00	100.00
chr21.42540485	chr21	42540485	R	17	0.00	100.00
chr21.42540496	chr21	42540496	R	18	0.00	100.00
chr21.42540515	chr21	42540515	R	18	0.00	100.00
chr21.42540525	chr21	42540525	R	62	50.00	50.00
chr21.42540527	chr21	42540527	R	65	0.00	100.00
chr21.42540536	chr21	42540536	R	65	41.54	58.46
chr21.42540542	chr21	42540542	R	64	0.00	100.00
chr21.42540569	chr21	42540569	R	121	0.00	100.00
chr21.42540577	chr21	42540577	R	116	0.00	100.00
chr21.42540579	chr21	42540579	R	119	0.00	100.00
chr21.42540587	chr21	42540587	R	116	0.00	100.00
chr21.42540590	chr21	42540590	R	117	1.71	98.29
chr21.42540614	chr21	42540614	R	63	0.00	100.00
chr21.42540626	chr21	42540626	R	65	0.00	100.00
chr21.42540633	chr21	42540633	R	64	0.00	100.00
chr21.42540645	chr21	42540645	R	65	0.00	100.00
chr21.42540654	chr21	42540654	R	97	41.24	58.76
chr21.42540661	chr21	42540661	R	66	0.00	100.00
chr21.42540667	chr21	42540667	R	66	0.00	100.00
chr21.42540671	chr21	42540671	R	66	0.00	100.00
chr21.42540682	chr21	42540682	R	67	2.99	97.01
chr21.42540684	chr21	42540684	R	67	0.00	100.00
chr21.42540691	chr21	42540691	R	64	1.56	98.44
chr21.42540701	chr21	42540701	R	66	0.00	100.00
chr21.42540705	chr21	42540705	R	66	0.00	100.00
chr21.42541037	chr21	42541037	F	52	86.54	13.46
chr21.42541053	chr21	42541053	F	93	58.06	41.94
chr21.42541079	chr21	42541079	F	94	0.00	100.00
chr21.42541090	chr21	42541090	F	99	2.02	97.98
chr21.42541094	chr21	42541094	F	100	0.00	100.00
chr21.42541107	chr21	42541107	F	96	0.00	100.00
chr21.42541133	chr21	42541133	F	93	0.00	100.00
chr21.42541141	chr21	42541141	F	17	0.00	100.00
chr21.42541144	chr21	42541144	F	17	0.00	100.00
chr21.42541162	chr21	42541162	F	18	0.00	100.00
chr21.42541167	chr21	42541167	F	18	0.00	100.00
chr21.42541180	chr21	42541180	F	17	0.00	100.00
