chrBase	chr	base	strand	coverage	freqC	freqT
chr21.40720584	chr21	40720584	F	39	0.00	100.00
chr21.40720588	chr21	40720588	F	38	0.00	100.00
chr21.40720590	chr21	40720590	F	40	0.00	100.00
chr21.40720595	chr21	40720595	F	38	63.16	36.84
chr21.40720600	chr21	40720600	F	38	0.00	100.00
chr21.40720608	chr21	40720608	F	39	0.00	100.00
chr21.40720611	chr21	40720611	F	38	0.00	100.00
chr21.40720616	chr21	40720616	F	37	0.00	100.00
chr21.40720620	chr21	40720620	F	40	0.00	100.00
chr21.40720642	chr21	40720642	F	26	0.00	100.00
chr21.40720723	chr21	40720723	F	17	0.00	100.00
chr21.40720729	chr21	40720729	F	18	0.00	100.00
chr21.40720732	chr21	40720732	F	15	0.00	100.00
chr21.40720738	chr21	40720738	F	17	0.00	100.00
chr21.40720749	chr21	40720749	F	18	0.00	100.00
chr21.40720763	chr21	40720763	F	17	0.00	100.00
chr21.40720765	chr21	40720765	F	18	0.00	100.00
chr21.40720783	chr21	40720783	F	15	0.00	100.00
chr21.40720786	chr21	40720786	F	13	0.00	100.00
chr21.40720789	chr21	40720789	F	15	0.00	100.00
chr21.40720802	chr21	40720802	F	17	0.00	100.00
chr21.40720808	chr21	40720808	F	18	0.00	100.00
chr21.40720813	chr21	40720813	F	18	66.67	33.33
chr21.40720815	chr21	40720815	F	18	44.44	55.56
chr21.40720819	chr21	40720819	F	17	0.00	100.00
chr21.40720822	chr21	40720822	F	16	0.00	100.00
chr21.40720844	chr21	40720844	F	17	0.00	100.00
chr21.40720849	chr21	40720849	F	16	0.00	100.00
chr21.40720852	chr21	40720852	F	16	0.00	100.00
chr21.40720861	chr21	40720861	F	15	0.00	100.00
chr21.40720863	chr21	40720863	F	17	0.00	100.00
chr21.40720894	chr21	40720894	F	13	0.00	100.00
chr21.40720904	chr21	40720904	F	14	78.57	21.43
chr21.40720909	chr21	40720909	F	14	0.00	100.00
chr21.40720911	chr21	40720911	F	14	0.00	100.00
chr21.40720914	chr21	40720914	F	23	0.00	100.00
chr21.40720916	chr21	40720916	F	25	0.00	100.00
chr21.40720919	chr21	40720919	F	26	0.00	100.00
chr21.40720929	chr21	40720929	F	24	0.00	100.00
chr21.40720931	chr21	40720931	F	26	0.00	100.00
chr21.40720950	chr21	40720950	F	24	62.50	37.50
chr21.40720965	chr21	40720965	F	25	0.00	100.00
chr21.40720968	chr21	40720968	F	26	0.00	100.00
chr21.40720972	chr21	40720972	F	27	0.00	100.00
chr21.40720992	chr21	40720992	F	16	0.00	100.00
chr21.40720998	chr21	40720998	F	14	0.00	100.00
chr21.40721280	chr21	40721280	F	19	0.00	100.00
chr21.40721288	chr21	40721288	F	18	0.00	100.00
chr21.40721302	chr21	40721302	F	18	0.00	100.00
chr21.40721307	chr21	40721307	F	18	66.67	33.33
chr21.40721316	chr21	40721316	F	17	0.00	100.00
chr21.40721323	chr21	40721323	F	17	0.00	100.00
chr21.40721325	chr21	40721325	F	17	0.00	100.00
chr21.40721335	chr21	40721335	F	33	78.79	21.21
chr21.40721339	chr21	40721339	F	30	0.00	100.00
chr21.40721343	chr21	40721343	F	33	0.00	100.00
chr21.40721348	chr21	40721348	F	31	0.00	100.00
chr21.40721354	chr21	40721354	F	32	0.00	100.00
chr21.40721356	chr21	40721356	F	33	0.00	100.00
chr21.40721391	chr21	40721391	F	17	0.00	100.00
chr21.40720585	chr21	40720585	R	29	0.00	100.00
chr21.40720589	chr21	40720589	R	58	0.00	100.00
chr21.40720591	chr21	40720591	R	59	0.00	100.00
chr21.40720596	chr21	40720596	R	57	0.00	100.00
chr21.40720601	chr21	40720601	R	59	0.00	100.00
chr21.40720609	chr21	40720609	R	59	0.00	100.00
chr21.40720612	chr21	40720612	R	58	0.00	100.00
chr21.40720617	chr21	40720617	R	54	0.00	100.00
chr21.40720621	chr21	40720621	R	60	0.00	100.00
chr21.40720643	chr21	40720643	R	61	0.00	100.00
chr21.40720724	chr21	40720724	R	11	0.00	100.00
chr21.40720730	chr21	40720730	R	22	0.00	100.00
chr21.40720733	chr21	40720733	R	23	0.00	100.00
chr21.40720739	chr21	40720739	R	24	0.00	100.00
chr21.40720750	chr21	40720750	R	24	0.00	100.00
chr21.40720764	chr21	40720764	R	23	0.00	100.00
chr21.40720766	chr21	40720766	R	22	0.00	100.00
chr21.40720773	chr21	40720773	R	22	0.00	100.00
chr21.40720784	chr21	40720784	R	13	0.00	100.00
chr21.40720787	chr21	40720787	R	27	0.00	100.00
chr21.40720790	chr21	40720790	R	28	0.00	100.00
chr21.40720803	chr21	40720803	R	29	0.00	100.00
chr21.40720809	chr21	40720809	R	28	0.00	100.00
chr21.40720814	chr21	40720814	R	29	0.00	100.00
chr21.40720816	chr21	40720816	R	29	0.00	100.00
chr21.40720820	chr21	40720820	R	28	0.00	100.00
chr21.40720823	chr21	40720823	R	29	0.00	100.00
chr21.40720845	chr21	40720845	R	29	0.00	100.00
chr21.40720850	chr21	40720850	R	29	0.00	100.00
chr21.40720853	chr21	40720853	R	28	0.00	100.00
chr21.40720862	chr21	40720862	R	29	0.00	100.00
chr21.40720864	chr21	40720864	R	29	0.00	100.00
chr21.40720869	chr21	40720869	R	23	0.00	100.00
chr21.40720912	chr21	40720912	R	13	0.00	100.00
chr21.40720915	chr21	40720915	R	13	0.00	100.00
chr21.40720917	chr21	40720917	R	14	0.00	100.00
chr21.40720920	chr21	40720920	R	16	0.00	100.00
chr21.40720930	chr21	40720930	R	16	0.00	100.00
chr21.40720932	chr21	40720932	R	14	0.00	100.00
chr21.40720951	chr21	40720951	R	14	0.00	100.00
chr21.40720966	chr21	40720966	R	15	0.00	100.00
chr21.40720969	chr21	40720969	R	16	0.00	100.00
chr21.40720973	chr21	40720973	R	18	0.00	100.00
chr21.40720993	chr21	40720993	R	14	0.00	100.00
chr21.40721289	chr21	40721289	R	25	0.00	100.00
chr21.40721303	chr21	40721303	R	25	0.00	100.00
chr21.40721308	chr21	40721308	R	25	0.00	100.00
chr21.40721317	chr21	40721317	R	24	0.00	100.00
chr21.40721324	chr21	40721324	R	23	0.00	100.00
chr21.40721326	chr21	40721326	R	25	0.00	100.00
chr21.40721336	chr21	40721336	R	42	0.00	100.00
chr21.40721340	chr21	40721340	R	49	42.86	57.14
chr21.40721344	chr21	40721344	R	46	0.00	100.00
chr21.40721349	chr21	40721349	R	50	66.00	34.00
chr21.40721355	chr21	40721355	R	49	0.00	100.00
chr21.40721357	chr21	40721357	R	44	0.00	100.00
chr21.40721392	chr21	40721392	R	24	4.17	95.83
chr21.40721427	chr21	40721427	R	26	0.00	100.00
chr21.40737630	chr21	40737630	F	28	0.00	100.00
chr21.40737660	chr21	40737660	F	30	0.00	100.00
chr21.40737689	chr21	40737689	F	15	0.00	100.00
chr21.40737661	chr21	40737661	R	18	0.00	100.00
chr21.40737690	chr21	40737690	R	18	33.33	66.67
chr21.40737995	chr21	40737995	F	16	0.00	100.00
chr21.40738091	chr21	40738091	F	12	0.00	100.00
chr21.40738122	chr21	40738122	F	15	0.00	100.00
chr21.40738145	chr21	40738145	F	15	0.00	100.00
chr21.40738189	chr21	40738189	F	16	0.00	100.00
chr21.40738198	chr21	40738198	F	14	0.00	100.00
chr21.40738092	chr21	40738092	R	20	0.00	100.00
chr21.40738123	chr21	40738123	R	23	0.00	100.00
chr21.40738146	chr21	40738146	R	21	71.43	28.57
chr21.40738190	chr21	40738190	R	23	0.00	100.00
chr21.40738199	chr21	40738199	R	23	0.00	100.00
chr21.40738311	chr21	40738311	R	17	64.71	35.29
chr21.40744515	chr21	40744515	R	10	60.00	40.00
chr21.40744519	chr21	40744519	R	10	0.00	100.00
chr21.40744969	chr21	40744969	F	12	0.00	100.00
chr21.40744996	chr21	40744996	F	13	0.00	100.00
chr21.40745027	chr21	40745027	F	24	0.00	100.00
chr21.40745047	chr21	40745047	F	24	0.00	100.00
chr21.40745051	chr21	40745051	F	25	0.00	100.00
chr21.40745084	chr21	40745084	F	12	0.00	100.00
chr21.40745091	chr21	40745091	F	12	75.00	25.00
chr21.40745094	chr21	40745094	F	12	0.00	100.00
chr21.40745096	chr21	40745096	F	12	0.00	100.00
chr21.40745028	chr21	40745028	R	13	0.00	100.00
chr21.40745048	chr21	40745048	R	15	73.33	26.67
chr21.40745052	chr21	40745052	R	14	0.00	100.00
chr21.40752145	chr21	40752145	F	14	64.29	35.71
chr21.40752149	chr21	40752149	F	14	0.00	100.00
chr21.40752157	chr21	40752157	F	14	0.00	100.00
chr21.40752163	chr21	40752163	F	14	0.00	100.00
chr21.40752170	chr21	40752170	F	13	0.00	100.00
chr21.40752172	chr21	40752172	F	14	0.00	100.00
chr21.40752178	chr21	40752178	F	12	0.00	100.00
chr21.40752181	chr21	40752181	F	14	0.00	100.00
chr21.40752188	chr21	40752188	F	13	0.00	100.00
chr21.40752194	chr21	40752194	F	13	84.62	15.38
chr21.40752196	chr21	40752196	F	13	0.00	100.00
chr21.40752199	chr21	40752199	F	14	0.00	100.00
chr21.40752202	chr21	40752202	F	12	0.00	100.00
chr21.40752204	chr21	40752204	F	14	0.00	100.00
chr21.40752218	chr21	40752218	F	26	0.00	100.00
chr21.40752231	chr21	40752231	F	26	57.69	42.31
chr21.40752233	chr21	40752233	F	27	74.07	25.93
chr21.40752239	chr21	40752239	F	24	0.00	100.00
chr21.40752241	chr21	40752241	F	21	0.00	100.00
chr21.40752245	chr21	40752245	F	13	0.00	100.00
chr21.40752248	chr21	40752248	F	13	0.00	100.00
chr21.40752277	chr21	40752277	F	12	0.00	100.00
chr21.40752282	chr21	40752282	F	14	0.00	100.00
chr21.40752303	chr21	40752303	F	14	0.00	100.00
chr21.40752307	chr21	40752307	F	22	0.00	100.00
chr21.40752322	chr21	40752322	F	22	0.00	100.00
chr21.40752324	chr21	40752324	F	22	0.00	100.00
chr21.40752328	chr21	40752328	F	21	0.00	100.00
chr21.40752339	chr21	40752339	F	22	0.00	100.00
chr21.40752361	chr21	40752361	F	41	0.00	100.00
chr21.40752396	chr21	40752396	F	42	0.00	100.00
chr21.40752412	chr21	40752412	F	22	72.73	27.27
chr21.40752631	chr21	40752631	F	31	0.00	100.00
chr21.40752664	chr21	40752664	F	26	76.92	23.08
chr21.40752667	chr21	40752667	F	31	0.00	100.00
chr21.40752670	chr21	40752670	F	30	46.67	53.33
chr21.40752700	chr21	40752700	F	28	0.00	100.00
chr21.40752712	chr21	40752712	F	42	47.62	52.38
chr21.40752718	chr21	40752718	F	44	0.00	100.00
chr21.40752744	chr21	40752744	F	27	0.00	100.00
chr21.40752755	chr21	40752755	F	30	0.00	100.00
chr21.40752780	chr21	40752780	F	29	0.00	100.00
chr21.40752784	chr21	40752784	F	30	0.00	100.00
chr21.40752150	chr21	40752150	R	20	5.00	95.00
chr21.40752158	chr21	40752158	R	20	0.00	100.00
chr21.40752164	chr21	40752164	R	19	0.00	100.00
chr21.40752171	chr21	40752171	R	19	0.00	100.00
chr21.40752173	chr21	40752173	R	18	0.00	100.00
chr21.40752179	chr21	40752179	R	20	0.00	100.00
chr21.40752182	chr21	40752182	R	17	76.47	23.53
chr21.40752189	chr21	40752189	R	17	0.00	100.00
chr21.40752195	chr21	40752195	R	19	0.00	100.00
chr21.40752197	chr21	40752197	R	18	0.00	100.00
chr21.40752200	chr21	40752200	R	17	70.59	29.41
chr21.40752203	chr21	40752203	R	19	0.00	100.00
chr21.40752205	chr21	40752205	R	18	0.00	100.00
chr21.40752219	chr21	40752219	R	33	0.00	100.00
chr21.40752232	chr21	40752232	R	29	89.66	10.34
chr21.40752234	chr21	40752234	R	36	0.00	100.00
chr21.40752240	chr21	40752240	R	33	0.00	100.00
chr21.40752242	chr21	40752242	R	35	0.00	100.00
chr21.40752246	chr21	40752246	R	18	0.00	100.00
chr21.40752249	chr21	40752249	R	18	0.00	100.00
chr21.40752278	chr21	40752278	R	19	0.00	100.00
chr21.40752283	chr21	40752283	R	20	0.00	100.00
chr21.40752304	chr21	40752304	R	19	0.00	100.00
chr21.40752308	chr21	40752308	R	20	0.00	100.00
chr21.40752323	chr21	40752323	R	17	0.00	100.00
chr21.40752325	chr21	40752325	R	16	0.00	100.00
chr21.40752329	chr21	40752329	R	17	0.00	100.00
chr21.40752340	chr21	40752340	R	15	93.33	6.67
chr21.40752362	chr21	40752362	R	28	0.00	100.00
chr21.40752397	chr21	40752397	R	30	0.00	100.00
chr21.40752413	chr21	40752413	R	16	0.00	100.00
chr21.40752442	chr21	40752442	R	17	0.00	100.00
chr21.40752665	chr21	40752665	R	24	0.00	100.00
chr21.40752668	chr21	40752668	R	26	0.00	100.00
chr21.40752671	chr21	40752671	R	24	0.00	100.00
chr21.40752701	chr21	40752701	R	26	42.31	57.69
chr21.40752713	chr21	40752713	R	39	61.54	38.46
chr21.40752719	chr21	40752719	R	46	0.00	100.00
chr21.40752745	chr21	40752745	R	25	0.00	100.00
chr21.40752756	chr21	40752756	R	24	0.00	100.00
chr21.40752781	chr21	40752781	R	25	0.00	100.00
chr21.40752785	chr21	40752785	R	24	75.00	25.00
chr21.40752807	chr21	40752807	R	26	76.92	23.08
chr21.40760657	chr21	40760657	F	25	36.00	64.00
chr21.40760668	chr21	40760668	F	24	0.00	100.00
chr21.40760672	chr21	40760672	F	24	75.00	25.00
chr21.40760682	chr21	40760682	F	25	0.00	100.00
chr21.40760692	chr21	40760692	F	25	0.00	100.00
chr21.40760701	chr21	40760701	F	24	83.33	16.67
chr21.40760706	chr21	40760706	F	26	53.85	46.15
chr21.40760729	chr21	40760729	F	12	0.00	100.00
chr21.40760669	chr21	40760669	R	20	35.00	65.00
chr21.40760673	chr21	40760673	R	20	80.00	20.00
chr21.40760683	chr21	40760683	R	22	72.73	27.27
chr21.40760693	chr21	40760693	R	21	61.90	38.10
chr21.40760702	chr21	40760702	R	20	25.00	75.00
chr21.40760707	chr21	40760707	R	21	47.62	52.38
chr21.40760730	chr21	40760730	R	21	0.00	100.00
chr21.40763192	chr21	40763192	F	28	71.43	28.57
chr21.40763218	chr21	40763218	F	24	54.17	45.83
chr21.40763236	chr21	40763236	F	26	50.00	50.00
chr21.40763253	chr21	40763253	F	13	0.00	100.00
chr21.40763219	chr21	40763219	R	18	0.00	100.00
chr21.40763237	chr21	40763237	R	15	66.67	33.33
chr21.40763254	chr21	40763254	R	17	88.24	11.76
chr21.40768188	chr21	40768188	F	30	56.67	43.33
chr21.40768194	chr21	40768194	F	29	65.52	34.48
chr21.40768232	chr21	40768232	F	55	67.27	32.73
chr21.40768237	chr21	40768237	F	52	65.38	34.62
chr21.40768262	chr21	40768262	F	51	70.59	29.41
chr21.40768270	chr21	40768270	F	55	58.18	41.82
chr21.40768195	chr21	40768195	R	31	58.06	41.94
chr21.40768233	chr21	40768233	R	64	78.12	21.88
chr21.40768238	chr21	40768238	R	62	80.65	19.35
chr21.40768263	chr21	40768263	R	60	68.33	31.67
chr21.40768271	chr21	40768271	R	55	36.36	63.64
chr21.40768311	chr21	40768311	R	40	37.50	62.50
chr21.40768317	chr21	40768317	R	14	71.43	28.57
chr21.40768323	chr21	40768323	R	16	87.50	12.50
chr21.40768327	chr21	40768327	R	16	75.00	25.00
chr21.40768347	chr21	40768347	R	14	71.43	28.57
chr21.40768371	chr21	40768371	R	16	62.50	37.50
chr21.40768379	chr21	40768379	R	16	75.00	25.00
chr21.40775345	chr21	40775345	F	12	33.33	66.67
chr21.40775353	chr21	40775353	F	12	83.33	16.67
chr21.40775364	chr21	40775364	F	12	83.33	16.67
chr21.40775397	chr21	40775397	F	11	0.00	100.00
chr21.40775400	chr21	40775400	F	11	63.64	36.36
chr21.40775408	chr21	40775408	F	10	100.00	0.00
chr21.40775412	chr21	40775412	F	10	40.00	60.00
chr21.40775354	chr21	40775354	R	16	50.00	50.00
chr21.40775365	chr21	40775365	R	15	46.67	53.33
chr21.40775398	chr21	40775398	R	15	73.33	26.67
chr21.40775401	chr21	40775401	R	15	0.00	100.00
chr21.40775409	chr21	40775409	R	15	40.00	60.00
chr21.40775413	chr21	40775413	R	16	62.50	37.50
chr21.40775443	chr21	40775443	R	16	50.00	50.00
chr21.40775453	chr21	40775453	R	17	23.53	76.47
chr21.40775473	chr21	40775473	R	16	87.50	12.50
chr21.40775491	chr21	40775491	R	16	62.50	37.50
chr21.40775495	chr21	40775495	R	17	41.18	58.82
chr21.40775500	chr21	40775500	R	16	62.50	37.50
chr21.40785990	chr21	40785990	F	34	52.94	47.06
chr21.40786043	chr21	40786043	F	33	81.82	18.18
chr21.40786070	chr21	40786070	F	34	79.41	20.59
chr21.40786084	chr21	40786084	F	28	53.57	46.43
chr21.40786097	chr21	40786097	F	26	65.38	34.62
chr21.40786044	chr21	40786044	R	29	62.07	37.93
chr21.40786071	chr21	40786071	R	27	0.00	100.00
chr21.40786085	chr21	40786085	R	43	58.14	41.86
chr21.40786098	chr21	40786098	R	23	82.61	17.39
chr21.40786184	chr21	40786184	R	31	64.52	35.48
chr21.40796042	chr21	40796042	R	10	0.00	100.00
chr21.40796064	chr21	40796064	R	11	63.64	36.36
chr21.40796082	chr21	40796082	R	10	80.00	20.00
chr21.40796236	chr21	40796236	R	11	72.73	27.27
chr21.40813051	chr21	40813051	F	14	85.71	14.29
chr21.40813112	chr21	40813112	R	19	73.68	26.32
chr21.40817359	chr21	40817359	F	34	0.00	100.00
chr21.40817365	chr21	40817365	F	34	0.00	100.00
chr21.40817378	chr21	40817378	F	31	0.00	100.00
chr21.40817388	chr21	40817388	F	33	0.00	100.00
chr21.40817403	chr21	40817403	F	32	0.00	100.00
chr21.40817417	chr21	40817417	F	28	0.00	100.00
chr21.40817424	chr21	40817424	F	30	0.00	100.00
chr21.40817427	chr21	40817427	F	17	0.00	100.00
chr21.40817451	chr21	40817451	F	39	2.56	97.44
chr21.40817480	chr21	40817480	F	40	0.00	100.00
chr21.40817482	chr21	40817482	F	44	0.00	100.00
chr21.40817493	chr21	40817493	F	43	4.65	95.35
chr21.40817496	chr21	40817496	F	40	0.00	100.00
chr21.40817501	chr21	40817501	F	42	0.00	100.00
chr21.40817507	chr21	40817507	F	41	0.00	100.00
chr21.40817522	chr21	40817522	F	40	0.00	100.00
chr21.40817537	chr21	40817537	F	50	0.00	100.00
chr21.40817540	chr21	40817540	F	30	0.00	100.00
chr21.40817563	chr21	40817563	F	30	0.00	100.00
chr21.40817578	chr21	40817578	F	14	0.00	100.00
chr21.40817614	chr21	40817614	F	82	0.00	100.00
chr21.40817627	chr21	40817627	F	83	60.24	39.76
chr21.40817630	chr21	40817630	F	81	0.00	100.00
chr21.40817639	chr21	40817639	F	77	0.00	100.00
chr21.40817645	chr21	40817645	F	84	0.00	100.00
chr21.40817657	chr21	40817657	F	83	0.00	100.00
chr21.40817659	chr21	40817659	F	85	0.00	100.00
chr21.40817670	chr21	40817670	F	81	0.00	100.00
chr21.40817676	chr21	40817676	F	86	0.00	100.00
chr21.40817682	chr21	40817682	F	86	0.00	100.00
chr21.40817685	chr21	40817685	F	83	0.00	100.00
chr21.40817690	chr21	40817690	F	78	0.00	100.00
chr21.40817693	chr21	40817693	F	42	0.00	100.00
chr21.40817740	chr21	40817740	F	23	0.00	100.00
chr21.40817747	chr21	40817747	F	24	0.00	100.00
chr21.40817758	chr21	40817758	F	24	0.00	100.00
chr21.40817760	chr21	40817760	F	22	0.00	100.00
chr21.40817762	chr21	40817762	F	24	4.17	95.83
chr21.40817768	chr21	40817768	F	23	0.00	100.00
chr21.40817774	chr21	40817774	F	23	73.91	26.09
chr21.40817788	chr21	40817788	F	23	0.00	100.00
chr21.40817790	chr21	40817790	F	24	79.17	20.83
chr21.40817793	chr21	40817793	F	22	0.00	100.00
chr21.40817803	chr21	40817803	F	24	0.00	100.00
chr21.40817832	chr21	40817832	F	44	0.00	100.00
chr21.40817834	chr21	40817834	F	37	0.00	100.00
chr21.40817844	chr21	40817844	F	22	77.27	22.73
chr21.40817850	chr21	40817850	F	21	0.00	100.00
chr21.40817874	chr21	40817874	F	23	0.00	100.00
chr21.40817884	chr21	40817884	F	22	63.64	36.36
chr21.40817896	chr21	40817896	F	23	0.00	100.00
chr21.40817906	chr21	40817906	F	24	0.00	100.00
chr21.40817909	chr21	40817909	F	23	0.00	100.00
chr21.40817360	chr21	40817360	R	14	0.00	100.00
chr21.40817366	chr21	40817366	R	30	0.00	100.00
chr21.40817379	chr21	40817379	R	33	0.00	100.00
chr21.40817389	chr21	40817389	R	32	0.00	100.00
chr21.40817404	chr21	40817404	R	31	0.00	100.00
chr21.40817418	chr21	40817418	R	33	6.06	93.94
chr21.40817425	chr21	40817425	R	33	0.00	100.00
chr21.40817428	chr21	40817428	R	33	0.00	100.00
chr21.40817452	chr21	40817452	R	19	0.00	100.00
chr21.40817481	chr21	40817481	R	40	0.00	100.00
chr21.40817483	chr21	40817483	R	37	0.00	100.00
chr21.40817494	chr21	40817494	R	38	0.00	100.00
chr21.40817497	chr21	40817497	R	40	0.00	100.00
chr21.40817502	chr21	40817502	R	39	0.00	100.00
chr21.40817508	chr21	40817508	R	42	0.00	100.00
chr21.40817523	chr21	40817523	R	39	46.15	53.85
chr21.40817538	chr21	40817538	R	45	0.00	100.00
chr21.40817541	chr21	40817541	R	25	0.00	100.00
chr21.40817564	chr21	40817564	R	24	0.00	100.00
chr21.40817579	chr21	40817579	R	25	0.00	100.00
chr21.40817615	chr21	40817615	R	43	0.00	100.00
chr21.40817628	chr21	40817628	R	102	0.00	100.00
chr21.40817631	chr21	40817631	R	102	86.27	13.73
chr21.40817640	chr21	40817640	R	101	0.00	100.00
chr21.40817646	chr21	40817646	R	101	0.00	100.00
chr21.40817658	chr21	40817658	R	101	0.00	100.00
chr21.40817660	chr21	40817660	R	95	0.00	100.00
chr21.40817671	chr21	40817671	R	101	0.00	100.00
chr21.40817677	chr21	40817677	R	101	0.00	100.00
chr21.40817683	chr21	40817683	R	98	0.00	100.00
chr21.40817686	chr21	40817686	R	94	0.00	100.00
chr21.40817691	chr21	40817691	R	101	0.00	100.00
chr21.40817694	chr21	40817694	R	100	0.00	100.00
chr21.40817748	chr21	40817748	R	20	0.00	100.00
chr21.40817759	chr21	40817759	R	19	0.00	100.00
chr21.40817761	chr21	40817761	R	18	0.00	100.00
chr21.40817763	chr21	40817763	R	20	0.00	100.00
chr21.40817769	chr21	40817769	R	20	0.00	100.00
chr21.40817775	chr21	40817775	R	18	0.00	100.00
chr21.40817789	chr21	40817789	R	20	0.00	100.00
chr21.40817791	chr21	40817791	R	18	0.00	100.00
chr21.40817794	chr21	40817794	R	18	0.00	100.00
chr21.40817804	chr21	40817804	R	15	0.00	100.00
chr21.40817833	chr21	40817833	R	36	0.00	100.00
chr21.40817835	chr21	40817835	R	34	0.00	100.00
chr21.40817845	chr21	40817845	R	17	0.00	100.00
chr21.40817851	chr21	40817851	R	17	0.00	100.00
chr21.40817875	chr21	40817875	R	19	0.00	100.00
chr21.40817885	chr21	40817885	R	20	0.00	100.00
chr21.40817897	chr21	40817897	R	20	0.00	100.00
chr21.40817907	chr21	40817907	R	19	0.00	100.00
chr21.40817910	chr21	40817910	R	20	0.00	100.00
chr21.40817914	chr21	40817914	R	20	0.00	100.00
chr21.40840042	chr21	40840042	F	10	90.00	10.00
chr21.40857774	chr21	40857774	F	62	54.84	45.16
chr21.40857804	chr21	40857804	F	61	0.00	100.00
chr21.40857835	chr21	40857835	F	115	60.00	40.00
chr21.40857849	chr21	40857849	F	118	70.34	29.66
chr21.40857856	chr21	40857856	F	113	62.83	37.17
chr21.40857860	chr21	40857860	F	110	46.36	53.64
chr21.40857865	chr21	40857865	F	110	71.82	28.18
chr21.40857893	chr21	40857893	F	63	55.56	44.44
chr21.40857905	chr21	40857905	F	63	79.37	20.63
chr21.40884575	chr21	40884575	F	15	73.33	26.67
chr21.40884597	chr21	40884597	F	18	66.67	33.33
chr21.40891195	chr21	40891195	F	22	0.00	100.00
chr21.40891227	chr21	40891227	F	21	42.86	57.14
chr21.40891314	chr21	40891314	F	21	38.10	61.90
chr21.40891333	chr21	40891333	F	11	36.36	63.64
chr21.40891354	chr21	40891354	F	12	0.00	100.00
chr21.40891374	chr21	40891374	F	12	50.00	50.00
chr21.40891228	chr21	40891228	R	25	68.00	32.00
chr21.40891315	chr21	40891315	R	26	50.00	50.00
chr21.40891334	chr21	40891334	R	30	83.33	16.67
chr21.40900060	chr21	40900060	F	35	62.86	37.14
chr21.40900169	chr21	40900169	R	28	78.57	21.43
chr21.40930720	chr21	40930720	F	24	75.00	25.00
chr21.40930733	chr21	40930733	F	25	0.00	100.00
chr21.40930767	chr21	40930767	F	43	79.07	20.93
chr21.40930734	chr21	40930734	R	27	59.26	40.74
chr21.40930768	chr21	40930768	R	47	74.47	25.53
chr21.40930862	chr21	40930862	R	29	0.00	100.00
chr21.40938271	chr21	40938271	F	11	90.91	9.09
chr21.40938284	chr21	40938284	F	11	0.00	100.00
chr21.40951953	chr21	40951953	F	14	0.00	100.00
chr21.40951995	chr21	40951995	F	27	77.78	22.22
chr21.40952025	chr21	40952025	F	27	37.04	62.96
chr21.40952030	chr21	40952030	F	28	85.71	14.29
chr21.40951996	chr21	40951996	R	27	0.00	100.00
chr21.40952026	chr21	40952026	R	27	81.48	18.52
chr21.40952031	chr21	40952031	R	25	60.00	40.00
chr21.40952055	chr21	40952055	R	14	85.71	14.29
chr21.40976273	chr21	40976273	F	23	0.00	100.00
chr21.40976311	chr21	40976311	F	41	56.10	43.90
chr21.40976326	chr21	40976326	F	39	0.00	100.00
chr21.40976370	chr21	40976370	F	36	77.78	22.22
